StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q8,MFQV_1_Ce,MFQV_2_Ce,MFQV_3_Ce,MFQV_4_Ce,MFQV_5_Ce,MFQV_6_Ce,MFQV_7_Ce,MFQV_8_Ce,MFQV_9_Ce,MFQV_10_Ce,MFQV_11_Ce,MFQV_12_Ce,MFQV_13_Ce,MFQV_14_Ce,MFQV_15_Ce,MFQV_16_Ce,MFQV_17_Cpa,MFQV_18_Cpa,MFQV_19_Cpa,MFQV_20_Cpa,MFQV_21_Cpa,MFQV_22_Cpa,MFQV_23_Cpa,MFQV_24_Cpa,MFQV_25_Cpa,MFQV_26_Cph,MFQV_27_Cph,MFQV_28_Cph,MFQV_29_Cph,MFQV_30_Cph,MFQV_31_Cph,MFQV_32_Cph,MFQV_33_F,MFQV_34_F,MFQV_35_F,MFQV_36_F,MFQV_37_F,MFQV_38_F,MFQV_39_F,MFQV_40_F,MFQV_41_F,MFQV_42_F,MFQV_43_F,MFQV_44_F,MFQV_45_F,MFQV_46_F,MFQV_47_F,MFQV_48_F,MFQV_49_F,MFQV_50_L,MFQV_51_L,MFQV_52_L,MFQV_53_L,MFQV_54_L,MFQV_55_L,MFQV_56_L,MFQV_57_L,MFQV_58_L,MFQV_59_L,MFQV_60_L,MFQV_61_L,MFQV_62_L,MFQV_63_L,MFQV_64_L,MFQV_65_L,MFQV_66_L,MFQV_67_A,MFQV_68_A,MFQV_69_A,MFQV_70_A,MFQV_71_A,MFQV_72_A,MFQV_73_A,MFQV_74_A,MFQV_75_A,MFQV_76_A,MFQV_77_A,MFQV_78_A,MFQV_79_A,MFQV_80_A,MFQV_81_A,MFQV_82_A,MFQV_83_A,MFQV_84_I,MFQV_85_I,MFQV_86_I,MFQV_87_I,MFQV_88_I,MFQV_89_I,MFQV_90_I,MFQV_91_I,MFQV_92_I,MFQV_93_I,MFQV_94_I,MFQV_95_I,MFQV_96_I,MFQV_97_I,MFQV_98_I,MFQV_99_I,MFQV_100_S,MFQV_101_S,MFQV_102_S,MFQV_103_S,MFQV_104_S,MFQV_105_S,MFQV_106_S,MFQV_107_S,MFQV_108_S,MFQV_109_S,MFQV_110_S,MFQV_111_S,MFQV_112_S,MFQV_113_S,MFQV_114_S,MFQV_115_S,MFQV_116_S,MFQR_1_C,MFQR_2_F,MFQR_3_I,MFQR_4_A,MFQR_5_P,MFQR_6_d,MFQR_7_C,MFQR_8_F,MFQR_9_I,MFQR_10_A,MFQR_11_P,MFQR_12_C,MFQR_13_F,MFQR_14_I,MFQR_15_A,MFQR_16_P,MFQJ_17_C,MFQJ_18_F,MFQJ_19_I,MFQJ_20_A,MFQJ_21_P,MFQJ_22_d,MFQJ_23_C,MFQJ_24_F,MFQJ_25_I,MFQJ_26_A,MFQJ_27_P,MFQJ_28_C,MFQJ_29_F,MFQJ_30_I,MFQJ_31_A,MFQJ_32_P,dum1,dum2,dum3,Politics_1,Politics_2,Politics_3,Politics_4,PolOrient,gender,gender_3_TEXT,Prefecture,age_1,Edu,Occup.,SES,Religion,Funeral,Funeral_8_TEXT,Q32,Q33,Q33_2_TEXT,SBS_1,SBS_2,SBS_3,SBS_4,SBS_5,SBS_6
2022/6/10 17:23,2022/6/10 18:01,100,2284,1,2022/6/10 18:01,R_2SqopA7QuRwwbRI,anonymous,JA,2,4,5,4,4,4,5,5,5,4,4,4,4,4,3,3,5,5,5,4,5,3,4,5,2,5,5,4,5,4,3,4,3,5,5,3,3,4,5,3,4,3,3,3,3,4,4,4,5,5,4,2,5,4,4,5,4,4,4,4,4,4,1,2,4,2,3,3,2,3,5,3,3,4,5,3,3,2,2,3,4,3,3,3,3,1,2,2,3,1,2,2,2,2,1,3,3,1,1,2,5,4,5,5,3,5,3,3,5,3,1,4,5,1,2,3,3,10,10,1,7,10,1,11,10,7,7,9,11,10,7,9,8,4,6,3,3,6,6,6,4,4,2,4,6,3,2,4,5,0,0,0,4,7,4,3,4,1,,27,41,2,6,2,なし,1,,1,1,,7,6,7,8,8,8
2022/6/10 17:39,2022/6/10 18:01,100,1294,1,2022/6/10 18:01,R_31Xl4YGMgDMiKCm,anonymous,JA,2,3,3,2,3,3,3,3,3,2,3,2,2,2,2,1,3,3,3,2,4,3,2,3,3,3,3,3,5,2,2,3,3,3,4,3,3,3,4,3,4,3,3,3,3,2,3,3,4,4,3,3,4,3,3,4,4,4,3,3,3,3,2,2,3,3,1,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,3,2,3,3,2,3,3,2,3,1,3,3,4,3,4,3,3,4,4,3,3,2,2,3,4,2,3,3,3,10,9,7,8,9,1,9,9,9,8,8,10,10,8,10,1,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,0,0,0,5,5,4,3,6,2,,40,39,4,1,2,なし,1,,1,1,,2,3,4,4,4,5
2022/6/10 16:57,2022/6/10 18:03,100,3951,1,2022/6/10 18:03,R_27woKxN9r0S3gGi,anonymous,JA,2,5,4,4,4,4,4,5,4,2,3,4,3,3,4,3,5,5,3,3,4,5,4,5,3,5,5,3,5,3,5,5,3,4,5,5,3,5,5,4,5,4,3,3,3,5,3,5,5,5,3,3,5,4,3,4,4,5,3,4,4,4,2,2,4,3,3,3,3,3,5,3,3,5,3,3,3,3,2,4,4,3,3,3,3,4,4,3,3,4,5,3,3,5,5,3,3,3,5,3,5,5,5,5,5,4,5,4,5,5,4,3,5,5,3,3,2,10,9,9,9,10,7,10,10,9,9,10,11,10,8,10,11,6,6,4,4,5,6,6,6,4,4,5,6,6,2,3,5,4,4,4,5,5,3,3,999,1,,1,52,3,6,3,なし,1,,1,1,,8,7,9,9,9,9
2022/6/10 17:39,2022/6/10 18:12,100,1962,1,2022/6/10 18:12,R_3lMi0UcvWOn9VTp,anonymous,JA,2,5,3,4,3,3,5,5,3,4,3,4,3,3,3,3,5,5,5,5,5,5,5,4,2,5,5,3,5,3,3,3,3,4,4,3,4,5,5,4,4,4,4,4,4,4,5,4,4,5,3,2,3,3,3,4,3,4,4,3,3,3,2,3,4,3,3,3,2,3,5,3,3,4,3,3,3,3,3,4,3,4,3,4,3,5,4,3,5,2,3,4,3,3,5,4,3,3,5,3,5,5,4,5,4,5,4,3,5,3,4,5,5,2,3,3,4,10,9,8,7,10,7,10,10,9,9,10,10,10,9,9,9,4,4,4,3,5,5,5,5,3,4,4,4,4,4,3,4,0,0,0,4,4,3,4,5,2,,20,42,2,3,3,仏教　神道,1,,1,1,,5,5,6,6,6,7
2022/6/10 17:51,2022/6/10 18:14,100,1379,1,2022/6/10 18:14,R_8qQ2nIIz16Fxnnb,anonymous,JA,2,5,4,3,3,4,3,4,4,3,4,4,4,3,3,3,4,5,4,4,4,4,3,5,3,5,4,3,5,3,3,4,3,2,5,3,3,4,5,3,4,3,3,3,3,4,4,4,4,5,4,3,4,3,4,5,4,4,3,3,3,3,3,3,3,2,2,3,3,3,4,3,4,4,3,3,3,3,2,4,4,3,3,3,2,1,2,2,2,1,4,3,2,3,2,3,3,1,2,2,5,3,3,4,4,4,4,3,5,2,2,3,5,1,4,4,4,10,10,7,8,10,1,10,9,8,8,10,10,10,7,10,9,5,5,5,4,5,6,6,4,2,2,4,6,2,3,4,5,4,4,4,5,6,5,4,7,2,,11,47,2,3,3,なし,1,,1,1,,6,6,7,5,7,7
2022/6/10 17:52,2022/6/10 18:14,100,1313,1,2022/6/10 18:14,R_2wA1rmp9fkRyidk,anonymous,JA,2,5,5,5,5,5,5,5,5,3,4,5,5,1,2,5,5,3,3,5,5,5,5,5,5,3,5,3,5,3,5,5,5,1,3,3,5,3,5,3,5,3,1,3,5,3,5,1,5,5,5,3,3,5,5,5,5,5,5,5,5,5,2,5,5,5,4,1,3,4,5,2,5,3,3,5,3,3,5,3,5,2,5,3,4,5,3,4,5,1,4,3,2,3,3,4,5,5,5,3,1,3,1,3,1,3,1,1,3,1,1,3,3,1,1,1,1,9,9,8,1,7,8,9,9,9,1,1,10,10,8,9,1,4,6,4,4,1,4,6,1,6,6,1,1,6,3,4,4,4,4,5,5,5,1,1,3,2,,13,23,2,9,2,なし,1,,1,1,,6,7,7,5,9,8
2022/6/10 17:46,2022/6/10 18:15,100,1772,1,2022/6/10 18:15,R_OCGzBdC79wvXABz,anonymous,JA,2,4,3,4,2,4,3,4,3,4,3,3,3,4,2,1,4,5,3,2,4,3,2,5,2,5,5,4,5,1,5,5,3,5,4,4,3,4,5,4,2,3,4,3,3,4,4,5,5,5,3,2,5,3,3,5,4,4,4,3,2,4,2,1,4,2,2,4,4,4,5,4,4,4,4,4,3,2,2,3,3,3,3,3,1,3,3,3,3,1,3,3,3,4,3,3,4,2,3,1,5,4,4,5,4,4,5,5,5,5,1,3,4,1,1,5,2,10,9,9,9,10,1,9,10,7,11,10,11,10,9,10,10,6,6,6,6,6,6,6,6,6,6,6,6,3,4,5,5,0,0,0,7,6,5,6,6,1,,15,45,3,6,3,なし,1,,1,1,,5,5,5,5,5,5
2022/6/10 17:46,2022/6/10 18:17,100,1854,1,2022/6/10 18:17,R_1gdrZdYuk5ybWlh,anonymous,JA,2,5,4,3,2,3,4,5,3,5,3,3,3,3,2,2,5,4,2,3,4,2,3,3,2,4,3,3,4,4,3,4,3,4,4,4,4,4,4,3,4,3,4,4,2,3,4,4,4,5,2,2,3,4,3,3,4,3,4,3,4,3,2,2,2,3,2,3,3,3,3,3,2,3,3,3,2,2,2,4,3,3,3,3,3,4,4,4,3,2,3,4,2,4,4,2,3,3,4,4,4,3,2,4,3,4,3,4,4,2,2,4,4,2,3,3,4,10,10,7,7,8,1,11,11,8,7,9,9,11,7,9,7,5,6,4,2,4,4,4,2,5,4,2,6,5,3,2,5,0,0,0,4,4,5,6,7,2,,13,59,4,1,2,仏教,1,,1,1,,8,7,8,9,8,7
2022/6/10 17:50,2022/6/10 18:19,100,1765,1,2022/6/10 18:19,R_2CvRJb4ZJZVL26w,anonymous,JA,2,5,4,4,4,3,3,5,5,5,4,3,4,3,2,2,5,5,5,5,4,4,3,5,3,5,3,3,3,2,2,3,4,3,5,1,2,3,5,3,4,3,4,1,3,4,4,4,5,5,3,2,3,3,3,3,3,4,3,3,1,3,1,2,4,2,1,3,3,4,5,4,3,4,3,3,4,3,3,4,5,5,3,3,3,2,2,3,4,1,3,3,3,3,3,1,3,3,2,2,2,5,4,5,2,4,3,2,5,2,2,3,4,3,1,4,2,10,10,9,9,9,1,10,9,9,9,9,11,10,9,10,9,5,5,4,3,5,5,6,5,5,5,4,6,2,4,4,5,0,0,0,5,6,5,5,7,2,,1,62,4,2,3,なし,1,,1,1,,5,5,3,1,3,7
2022/6/10 17:49,2022/6/10 18:24,100,2131,1,2022/6/10 18:24,R_1PUzfNfNTdueFS4,anonymous,JA,2,3,3,2,2,3,3,3,2,2,1,3,2,2,1,2,3,3,2,3,3,4,4,3,2,2,3,2,2,3,3,2,2,2,2,2,2,2,3,2,4,2,3,1,2,2,3,2,3,5,4,1,3,3,3,3,3,3,3,2,4,2,2,3,2,1,2,3,2,4,3,4,2,3,3,2,1,2,2,3,3,2,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,3,2,2,3,2,1,3,3,2,1,3,2,3,4,2,1,1,2,1,9,8,7,8,9,7,7,9,9,7,9,9,9,8,9,8,4,3,3,4,4,4,4,3,4,3,3,3,3,4,4,4,0,0,0,3,4,6,5,5,2,,37,44,3,2,3,キリスト教,1,,1,1,,4,5,6,4,6,5
2022/6/10 18:07,2022/6/10 18:27,100,1160,1,2022/6/10 18:27,R_1pmMN3LJtcSnzYa,anonymous,JA,2,5,3,2,2,3,4,4,3,3,3,2,3,3,2,2,4,4,4,4,4,4,4,4,2,5,5,3,4,3,5,3,4,4,5,3,3,3,4,3,2,3,3,3,3,4,3,4,4,5,4,2,3,3,3,3,4,4,3,3,3,2,2,3,3,2,4,3,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,2,3,1,3,3,2,4,3,2,3,2,3,2,4,5,3,3,3,3,4,3,5,3,3,3,3,2,3,3,3,9,8,8,8,10,1,10,9,8,8,9,10,9,8,10,8,4,4,5,4,5,4,6,4,4,5,4,6,4,4,5,4,0,0,0,5,5,4,4,5,2,,47,43,4,3,3,なし,1,,1,1,,5,5,5,5,5,7
2022/6/10 17:47,2022/6/10 18:28,100,2472,1,2022/6/10 18:28,R_1DOnbRl7CD2WCVU,anonymous,JA,2,4,4,4,3,4,4,5,4,3,3,4,3,3,2,3,4,5,3,3,4,5,4,5,2,5,5,4,5,2,4,5,3,4,5,4,4,4,5,4,2,5,4,2,4,4,5,3,5,5,3,3,5,4,5,4,5,4,4,4,4,3,2,2,4,2,2,4,3,3,5,3,4,4,4,3,3,3,2,4,4,3,4,2,3,3,4,4,4,2,4,3,3,4,4,3,5,3,4,3,5,5,5,4,5,5,3,5,5,4,2,5,5,1,5,5,2,11,10,9,7,10,1,11,10,9,9,10,11,11,7,9,9,6,6,5,4,6,6,6,5,5,4,2,6,5,2,2,5,0,0,0,5,6,3,2,4,1,,23,42,3,9,3,GLA,8,GLA,1,1,,8,7,8,7,8,9
2022/6/10 18:01,2022/6/10 18:29,100,1670,1,2022/6/10 18:29,R_1mKGJKSLZ9FE4Fo,anonymous,JA,2,5,4,5,3,4,5,5,5,3,3,4,4,4,3,3,5,4,4,3,5,4,3,5,2,4,3,2,5,2,3,5,4,5,5,3,3,5,5,4,3,4,2,5,4,4,5,5,5,5,5,4,3,4,5,5,4,4,4,5,4,4,4,4,3,3,2,2,2,3,4,4,2,4,3,4,3,2,2,4,3,3,2,4,2,1,2,4,4,1,2,3,3,2,3,1,3,2,3,3,1,1,4,5,2,4,1,2,3,4,3,3,3,1,2,3,3,10,10,1,1,9,1,10,9,1,7,7,9,10,10,8,1,5,5,3,2,6,6,6,4,1,4,2,4,5,3,4,4,0,0,0,6,5,3,3,3,1,,13,26,4,1,3,なし,1,,1,1,,2,1,1,1,1,2
2022/6/10 18:02,2022/6/10 18:29,100,1632,1,2022/6/10 18:29,R_22Qb6LWxyBh2n0F,anonymous,JA,2,5,5,5,2,5,5,5,5,5,5,5,4,3,2,3,5,5,5,5,5,5,3,5,4,5,3,5,5,3,4,5,3,4,5,5,3,4,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,3,2,3,5,5,5,3,3,5,5,5,4,3,2,5,5,4,3,4,5,2,3,5,5,2,5,5,2,4,5,2,5,2,3,2,4,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,2,11,11,8,8,9,1,10,10,9,8,11,11,11,8,11,9,4,6,6,4,6,5,6,4,4,2,3,6,2,2,4,4,0,0,0,5,6,4,3,999,1,,40,39,2,2,3,なし,1,,1,1,,2,2,3,4,2,3
2022/6/10 18:13,2022/6/10 18:30,100,1057,1,2022/6/10 18:30,R_24BFJKNGL8kkjgv,anonymous,JA,2,5,5,5,4,4,5,5,5,5,4,5,5,5,3,4,5,5,4,4,5,5,5,5,2,5,4,4,5,5,4,5,5,5,5,5,5,5,5,5,2,5,5,5,4,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,4,3,5,2,2,3,3,4,5,4,4,5,5,4,4,3,3,4,3,1,3,2,3,3,4,5,5,1,3,4,3,4,2,3,5,1,4,4,5,4,5,5,5,5,5,3,5,5,3,5,5,2,3,4,3,10,10,7,8,10,7,10,10,10,8,9,10,10,10,10,8,4,4,5,4,4,5,6,5,5,5,4,3,4,5,4,4,3,4,3,5,5,6,4,6,2,,24,26,2,8,3,なし,6,,1,1,,1,1,1,2,1,1
2022/6/10 18:11,2022/6/10 18:32,100,1268,1,2022/6/10 18:32,R_3PZ9ELlClSqCK2A,anonymous,JA,2,2,3,2,2,4,4,3,4,1,2,2,2,2,2,2,4,5,4,4,3,3,2,4,3,5,3,3,5,3,2,3,2,5,5,3,2,4,4,2,5,2,3,2,3,2,4,5,3,5,3,3,3,2,5,3,3,3,2,3,1,3,3,2,2,3,2,3,4,2,5,3,3,4,3,3,3,2,2,3,2,2,2,3,2,1,2,2,3,2,2,2,2,3,3,1,2,3,2,2,2,4,4,5,2,4,5,3,5,2,5,2,4,1,1,3,3,8,8,7,9,8,1,9,8,7,7,9,8,8,8,8,7,5,5,4,4,4,4,5,4,4,5,1,6,4,3,3,3,0,0,0,3,4,2,3,5,2,,11,46,4,3,2,なし,1,,1,1,,5,4,5,4,3,6
2022/6/10 17:21,2022/6/10 18:35,100,4471,1,2022/6/10 18:35,R_12xQwh83uFQTcPA,anonymous,JA,2,2,3,3,3,3,4,4,5,2,3,3,3,2,1,1,5,5,3,3,4,5,2,3,3,4,3,4,5,4,4,4,3,5,5,2,4,4,5,4,5,3,3,3,3,5,5,3,5,5,3,2,3,5,3,5,4,4,4,4,4,5,1,3,4,4,4,3,3,4,4,3,3,4,3,3,3,2,3,4,4,3,3,3,2,2,3,3,2,1,3,3,2,3,3,1,3,2,3,3,3,2,3,5,2,4,3,1,4,3,2,3,5,1,3,3,3,10,10,8,8,8,1,10,11,8,8,9,9,10,8,10,1,5,6,4,3,4,4,4,4,3,4,3,5,4,2,4,4,4,4,4,4,6,2,3,3,2,,25,40,4,3,2,なし,1,,1,1,,1,1,6,5,5,6
2022/6/10 18:24,2022/6/10 18:38,100,860,1,2022/6/10 18:38,R_3sgjMLb4Sn1zFMh,anonymous,JA,2,4,4,3,4,3,5,4,3,3,3,4,3,3,2,2,4,4,3,3,5,3,2,4,3,5,4,4,4,3,3,4,4,4,3,3,4,4,4,3,2,4,3,3,3,3,3,3,3,3,4,3,4,4,4,5,4,4,4,3,4,3,2,2,3,2,2,3,3,3,4,3,2,4,4,3,2,3,2,4,3,3,3,3,2,2,2,3,2,2,3,4,3,3,3,2,4,2,4,2,4,5,4,5,2,4,5,3,5,3,2,2,3,2,1,3,3,10,9,7,8,10,1,9,9,9,8,9,10,9,7,8,7,5,4,4,4,5,6,5,4,4,5,4,4,3,3,4,4,0,0,0,5,4,5,4,999,1,,11,30,3,2,3,「なし」,1,,1,1,,7,8,7,7,6,9
2022/6/10 18:26,2022/6/10 18:41,100,895,1,2022/6/10 18:41,R_2Y9tJ1cv7ldIT2q,anonymous,JA,2,5,3,5,4,5,5,5,5,4,3,5,4,2,3,3,5,5,3,5,5,5,3,5,2,5,5,5,5,2,3,3,3,4,5,3,5,5,5,3,1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,3,5,3,5,5,1,5,1,2,5,5,2,1,5,2,4,3,3,1,5,4,2,3,3,3,1,5,3,5,1,3,3,2,2,2,2,4,1,2,2,5,5,3,5,2,5,5,3,5,2,5,5,5,1,4,3,2,11,11,1,1,1,1,9,11,8,1,1,9,11,1,11,1,4,5,4,1,2,4,6,4,1,1,1,1,3,1,1,2,0,0,0,5,7,1,1,3,1,,40,26,4,1,5,なし,1,,1,1,,1,1,6,6,6,9
2022/6/10 18:28,2022/6/10 18:43,100,889,1,2022/6/10 18:43,R_323DDnqSPcKr7f0,anonymous,JA,2,5,5,5,4,5,5,5,5,4,5,5,4,3,3,5,5,5,5,5,5,5,5,5,2,5,4,4,5,4,4,5,2,5,5,5,5,5,5,4,3,4,5,4,4,4,5,5,5,5,5,3,4,5,5,5,5,5,5,4,5,5,2,3,5,3,4,2,3,5,4,4,2,4,5,4,3,2,2,5,4,3,2,4,3,3,5,3,2,1,3,2,3,2,3,1,3,1,1,3,2,4,5,4,1,4,4,3,5,2,1,3,5,1,1,5,2,11,9,7,1,10,1,11,10,8,8,7,9,11,7,10,7,4,5,3,2,5,5,6,4,3,3,3,4,4,3,5,3,3,2,3,4,4,4,4,999,1,,21,27,3,2,4,仏教,1,,1,1,,6,6,6,5,6,7
2022/6/10 18:27,2022/6/10 18:45,100,1122,1,2022/6/10 18:45,R_2TtqqtIBFt2mBa2,anonymous,JA,2,3,3,4,2,4,4,4,4,3,3,4,3,2,2,3,4,5,5,5,4,4,5,5,2,5,4,5,5,3,4,4,4,4,5,3,2,4,5,3,5,3,3,1,4,4,4,4,5,5,4,3,5,5,3,5,5,5,4,4,4,3,2,3,4,4,4,3,4,4,4,4,3,4,5,4,3,3,2,4,5,4,3,3,4,2,2,3,4,1,4,4,2,2,3,2,3,1,2,1,3,4,5,5,4,3,5,4,5,4,3,5,4,2,3,4,3,10,10,7,11,8,1,10,10,7,8,9,10,9,7,9,11,4,4,4,4,6,5,6,4,4,4,3,4,2,4,4,4,0,0,0,4,5,4,3,3,1,,26,55,4,2,5,キリスト教（カトリック）,6,,1,1,,8,7,7,5,6,7
2022/6/10 18:24,2022/6/10 18:47,100,1398,1,2022/6/10 18:47,R_31ABgLfABad0dRI,anonymous,JA,2,4,3,3,3,3,3,4,3,4,3,3,3,3,3,3,4,4,4,4,5,3,3,4,2,4,2,2,4,4,2,3,3,3,4,2,3,3,4,4,2,4,4,2,3,4,3,3,3,4,2,2,3,3,4,4,4,3,3,2,3,2,2,2,3,4,2,3,2,4,3,4,3,3,4,3,3,3,4,4,4,4,2,3,3,2,4,4,3,3,4,4,3,4,4,3,3,2,4,3,5,4,3,3,2,4,3,2,5,2,3,3,3,2,2,4,2,9,1,7,9,9,1,10,9,10,9,10,9,1,9,10,9,5,5,5,5,6,5,5,5,5,5,5,4,3,2,4,4,0,0,0,5,5,5,5,8,1,,30,40,3,2,3,浄土真宗,1,,1,1,,5,7,7,5,7,7
2022/6/10 18:26,2022/6/10 18:47,100,1277,1,2022/6/10 18:47,R_2EcTdDZBKmC2EwC,anonymous,JA,2,3,5,4,3,4,3,5,3,3,3,2,3,2,3,3,4,5,3,4,4,3,2,5,1,5,3,2,5,1,2,3,3,5,5,4,2,4,5,4,5,3,4,3,3,3,5,5,5,5,5,4,4,4,5,5,5,4,4,4,4,5,2,2,4,4,3,4,3,3,5,4,3,4,4,1,4,2,3,3,3,3,1,3,2,3,2,2,3,1,3,2,2,2,3,1,4,1,4,3,4,4,2,5,2,4,4,2,5,1,2,4,4,1,1,2,3,10,9,9,8,9,1,11,10,8,8,11,11,10,8,9,7,5,4,4,4,5,6,6,5,3,5,5,5,3,3,5,4,0,0,0,5,5,4,3,7,2,,14,47,4,1,3,なし,1,,1,1,,3,3,4,5,5,4
2022/6/10 18:22,2022/6/10 18:48,100,1564,1,2022/6/10 18:48,R_3jcEQLIgkU9m5c9,anonymous,JA,2,3,2,3,2,3,3,3,4,3,3,3,2,3,3,2,4,5,4,5,5,3,3,5,3,5,5,5,5,4,4,5,5,3,3,4,3,4,5,3,5,4,5,2,4,3,5,5,5,5,5,3,5,5,3,5,5,5,4,4,4,4,2,1,5,2,3,2,4,3,5,4,3,5,4,3,3,1,2,4,4,3,2,3,4,3,3,2,3,1,3,2,1,1,2,1,3,1,3,3,4,5,4,4,2,5,5,2,5,3,1,3,5,4,1,4,3,11,10,8,10,11,7,10,10,10,7,10,11,10,9,11,1,6,2,6,6,5,6,6,5,4,5,2,6,3,3,5,5,0,0,0,5,7,5,4,8,1,,27,24,4,1,3,なし,1,,1,1,,1,1,1,1,1,8
2022/6/10 18:40,2022/6/10 18:58,100,1073,1,2022/6/10 18:58,R_3lDDoZodVNwx4bD,anonymous,JA,2,5,4,4,2,2,5,5,3,2,3,4,2,2,2,1,5,5,5,4,5,5,4,5,2,5,3,5,5,2,2,3,4,5,5,5,2,2,5,4,5,3,5,5,3,3,4,5,5,5,4,1,5,5,4,5,5,5,5,5,5,2,2,2,5,5,4,4,3,4,5,1,4,5,4,2,1,1,1,5,2,4,3,3,2,5,3,4,4,1,4,2,1,1,2,2,2,1,2,2,5,5,5,5,3,5,5,5,5,5,2,3,5,5,5,2,1,10,9,7,10,10,7,10,10,8,7,10,10,10,9,8,9,5,5,1,3,5,6,6,5,1,2,5,6,4,2,5,5,0,0,0,3,4,5,4,7,1,,27,45,3,2,3,なし,6,,1,1,,7,4,1,1,1,2
2022/6/10 18:38,2022/6/10 18:58,100,1208,1,2022/6/10 18:58,R_s4NeubjwMq1bFL3,anonymous,JA,2,3,3,3,3,3,3,3,4,3,3,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,3,2,3,3,2,3,3,2,3,2,2,3,3,3,4,3,2,3,3,3,4,2,3,3,3,2,2,3,3,10,9,8,7,9,1,9,10,9,7,8,9,9,7,9,8,4,5,4,4,4,4,4,4,4,4,4,3,3,4,3,4,0,0,0,4,4,5,5,6,2,,27,58,4,3,3,なし,1,,1,1,,5,5,6,5,6,6
2022/6/10 18:44,2022/6/10 18:58,100,859,1,2022/6/10 18:58,R_CZXm7WtXa3kBR3X,anonymous,JA,2,4,5,5,3,5,5,5,5,2,3,4,2,4,2,3,5,5,3,2,4,4,2,5,2,5,5,3,5,4,2,5,2,5,5,5,5,5,5,4,3,4,5,5,4,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,4,5,2,1,5,2,2,3,2,5,5,5,2,5,5,2,5,3,2,5,5,4,4,3,4,2,4,3,5,1,5,3,4,4,4,2,4,3,5,4,5,5,5,5,4,5,2,5,5,2,2,5,5,3,5,5,3,9,8,9,9,10,1,9,11,9,8,11,11,9,8,11,9,4,4,4,4,6,6,5,6,4,4,4,6,3,4,4,6,0,0,0,4,6,4,4,5,1,,12,51,3,1,3,仏教,1,,1,1,,8,8,8,8,8,8
2022/6/10 18:29,2022/6/10 19:02,100,2008,1,2022/6/10 19:02,R_1lmh5qB80QWvSC3,anonymous,JA,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,4,3,3,3,3,1,3,3,3,10,9,8,8,8,7,9,9,9,10,9,8,10,9,10,10,5,4,5,3,5,5,6,5,5,4,4,4,3,3,4,4,0,0,0,4,6,3,3,5,2,,14,46,5,1,4,なし,1,,1,1,,4,4,6,4,4,5
2022/6/10 18:38,2022/6/10 19:05,100,1666,1,2022/6/10 19:05,R_11d0G9yjzc85Z3e,anonymous,JA,2,3,3,3,2,3,3,4,3,3,3,2,3,3,2,3,3,5,3,3,3,3,3,3,1,3,2,4,5,2,3,4,5,4,4,5,2,4,5,3,2,3,3,3,5,3,4,4,5,5,3,2,3,3,3,5,4,5,4,4,5,4,2,3,5,4,3,2,2,2,5,2,2,5,3,2,2,2,2,3,3,2,4,2,1,2,2,2,2,1,2,3,2,3,3,2,2,3,2,3,4,4,3,3,3,3,2,2,3,1,2,3,5,1,1,2,2,11,9,7,8,7,1,10,9,7,7,9,9,11,7,9,1,5,5,2,2,4,5,6,4,4,5,2,4,3,2,1,4,0,0,0,5,5,4,3,0,1,,23,40,5,3,4,無宗教に近いですが、一応神道です。,2,,1,1,,8,8,9,9,9,9
